3172916,20210923,07001183,9.30
3152585,20210923,07002906,9.65
3129671,20210923,07004030,7.90
3179333,20210923,07005897,4.05
3170530,20210923,07011208,6.85
3156536,20210923,07012376,4.40
3184508,20210923,07013409,6.50
3195128,20210923,07014445,4.75
3159768,20210923,07015775,8.25
3151478,20210923,07020937,4.75
3176570,20210923,07022819,6.50
3193021,20210923,07024503,3.70
3143233,20210923,07025802,3.35
3181934,20210923,07031473,3.70
3154745,20210923,07033205,5.45
3146447,20210923,07034230,7.90
3206189,20210923,07035358,9.30
3201247,20210923,07041135,5.45
3132794,20210923,07042556,6.85
3166553,20210923,07044500,3.00
3188603,20210923,07045553,3.00
3175733,20210923,07050953,4.05
3187695,20210923,07052081,6.85
3131506,20210923,07053093,8.25
3134990,20210923,07054677,8.60
3198909,20210923,07060373,6.85
3182401,20210923,07061377,7.90
3206422,20210923,07062581,5.80
3154042,20210923,07063867,6.50
3125882,20210923,07065481,4.40
3130967,20210923,07071286,7.55
3191834,20210923,07073123,3.00
3176985,20210923,07074774,4.40
3137681,20210923,07080308,10.00
3164041,20210923,07081916,5.80
3208619,20210923,07083735,8.25
3182645,20210923,07085620,3.70
3151919,20210923,07091443,6.15
3158895,20210923,07092501,8.60
3184670,20210923,07094096,9.65
3159902,20210923,07095713,5.45
3206017,20210923,07101413,6.85
3146023,20210923,07102957,9.30
3133090,20210923,07104119,3.70
3179171,20210923,07105498,4.05
3164104,20210923,07111061,9.65
3172853,20210923,07112813,3.70
3134422,20210923,07114523,6.85
3172222,20210923,07115772,9.65
3126980,20210923,07121397,8.25
3207151,20210923,07122698,4.05
3173285,20210923,07124102,10.00
3160072,20210923,07125805,3.35
3143332,20210923,07131200,7.55
3162070,20210923,07132430,10.00
3179784,20210923,07133758,3.35
3151270,20210923,07135178,9.65
3178109,20210923,07140408,3.00
3142144,20210923,07141415,3.00
3179928,20210923,07142614,10.00
3161314,20210923,07144280,4.40
3153395,20210923,07145951,3.70
3171106,20210923,07151892,8.95
3179874,20210923,07153506,4.05
3161224,20210923,07155147,5.80
3146519,20210923,07160677,4.40
3164663,20210923,07161874,4.40
3159704,20210923,07163869,3.70
3160126,20210923,07165121,7.20
3149804,20210923,07171119,6.50
3179162,20210923,07173091,8.25
3125675,20210923,07174390,3.70
3138275,20210923,07180223,7.90
3131768,20210923,07181949,7.55
3188298,20210923,07182997,7.90
3131353,20210923,07184262,8.60
3176877,20210923,07185346,6.15
3188180,20210923,07190587,7.55
3203236,20210923,07191943,6.85
3173582,20210923,07193308,5.80
3162520,20210923,07194631,3.00
3165752,20210923,07200513,7.90
3156608,20210923,07201888,8.60
3159597,20210923,07203161,6.50
3167138,20210923,07204588,8.25
3194039,20210923,07210411,7.55
3157418,20210923,07211872,8.25
3171872,20210923,07213692,9.30
3136394,20210923,07214772,7.90
3181998,20210923,07215785,8.25
3208934,20210923,07220956,8.25
3170125,20210923,07221958,7.20
3124856,20210923,07223910,8.25
3161765,20210923,07225567,8.60
3158606,20210923,07230933,9.30
3204307,20210923,07232862,5.45
3207845,20210923,07234574,6.15
3131362,20210923,07240270,7.90
3154899,20210923,07241569,6.85
3205685,20210923,07243334,6.85
3141451,20210923,07245306,9.65
3170017,20210923,07250520,7.55
3200464,20210923,07251776,5.80
3159074,20210923,07253524,3.00
3134666,20210923,07254526,6.15
3185859,20210923,07260288,7.55
3189864,20210923,07261320,5.80
3161693,20210923,07262449,7.55
3164302,20210923,07263655,4.05
3135494,20210923,07265110,3.35
3182186,20210923,07270832,10.00
3167660,20210923,07271956,6.50
3178785,20210923,07273562,6.50
3160810,20210923,07274630,10.00
3136862,20210923,07275680,6.85
3186579,20210923,07281599,9.65
3172718,20210923,07283382,9.65
3162340,20210923,07285282,6.50
3147239,20210923,07291047,6.15
3150767,20210923,07292672,7.55
3196794,20210923,07294030,5.10
3163547,20210923,07295059,5.45
3135007,20210923,07300731,3.00
3143657,20210923,07302482,4.75
3172097,20210923,07304185,7.55
3172961,20210923,07305741,8.25
3180043,20210923,07310765,6.50
3158165,20210923,07311914,8.25
3128762,20210923,07313105,8.60
3206233,20210923,07314887,7.55
3131803,20210923,07320746,10.00
3173915,20210923,07322010,7.55
3142702,20210923,07323383,6.50
3157391,20210923,07324607,6.50
3170990,20210923,07330155,3.70
3140227,20210923,07331233,8.95
3135593,20210923,07332453,4.40
3133432,20210923,07333475,9.65
3208015,20210923,07335453,4.75
3198350,20210923,07340808,7.20
3132479,20210923,07342649,5.45
3137717,20210923,07344608,9.30
3169091,20210923,07345633,4.40
3204442,20210923,07351221,8.95
3187703,20210923,07353183,7.90
3187730,20210923,07355117,3.00
3158660,20210923,07360155,6.85
3123901,20210923,07361866,5.80
3162999,20210923,07362966,5.10
3181033,20210923,07364344,9.65
3173564,20210923,07365894,4.05
3140614,20210923,07371006,3.00
3186588,20210923,07372586,8.95
3165509,20210923,07373616,7.90
3142144,20210923,07374838,9.65
3126511,20210923,07375882,8.60
3144881,20210923,07381360,5.80
3176985,20210923,07382712,10.00
3164168,20210923,07383803,3.35
3176246,20210923,07385444,7.20
3131434,20210923,07390548,7.90
3195317,20210923,07392089,7.55
3201490,20210923,07393908,5.10
3185895,20210923,07395000,7.55
3165743,20210923,07400478,6.85
3149282,20210923,07401720,6.50
3209366,20210923,07403281,4.75
3136646,20210923,07405169,9.30
3169965,20210923,07410448,7.90
3192455,20210923,07411708,10.00
3133937,20210923,07413000,8.25
3200707,20210923,07414077,7.90
3137997,20210923,07415858,7.55
3183923,20210923,07421593,4.75
3157210,20210923,07422801,5.10
3199241,20210923,07423926,4.75
3170620,20210923,07425342,5.10
3129284,20210923,07430808,4.40
3176372,20210923,07432322,5.80
3185886,20210923,07434105,7.55
3181916,20210923,07435276,6.85
3157814,20210923,07441052,5.80
3181268,20210923,07442812,6.50
3187622,20210923,07444227,9.65
3139797,20210923,07445766,9.30
3178613,20210923,07450766,8.60
3191960,20210923,07452227,3.00
3205577,20210923,07453246,9.30
3124531,20210923,07455085,7.20
3187839,20210923,07460882,9.30
3167345,20210923,07462393,7.90
3171647,20210923,07464168,7.20
3148913,20210923,07465714,3.35
3167282,20210923,07471439,6.85
3191104,20210923,07473027,5.45
3147743,20210923,07474643,4.05
3173032,20210923,07480028,8.95
3151612,20210923,07481585,3.35
3161611,20210923,07483289,3.70
3125800,20210923,07484605,8.25
3128771,20210923,07490343,6.85
3149444,20210923,07491569,4.05
3129635,20210923,07492721,9.65
3133711,20210923,07494617,7.90
