3189323,20210923,07001673,5.10
3153683,20210923,07002898,8.60
3195308,20210923,07004758,5.80
3138211,20210923,07005968,6.50
3203588,20210923,07011328,5.80
3166634,20210923,07012775,3.35
3149183,20210923,07013944,3.35
3190772,20210923,07015487,8.25
3195010,20210923,07020893,8.60
3169208,20210923,07022008,9.65
3129293,20210923,07023829,7.55
3193193,20210923,07024895,7.20
3160612,20210923,07030740,8.95
3165635,20210923,07032162,8.95
3142018,20210923,07033828,6.50
3155050,20210923,07034856,7.90
3154899,20210923,07040332,8.95
3145240,20210923,07042219,4.05
3191672,20210923,07043579,9.30
3158453,20210923,07045553,6.85
3153863,20210923,07050590,10.00
3162115,20210923,07052351,4.40
3161486,20210923,07053903,10.00
3141974,20210923,07055439,5.80
3158408,20210923,07060737,3.35
3200266,20210923,07061782,9.30
3144593,20210923,07063443,6.15
3171980,20210923,07064976,4.05
3144782,20210923,07070058,4.75
3158011,20210923,07071644,10.00
3157841,20210923,07072698,4.05
3144665,20210923,07074526,8.25
3207467,20210923,07080430,10.00
3161927,20210923,07082145,3.35
3197261,20210923,07083365,3.70
3179289,20210923,07084796,6.85
3194741,20210923,07090391,4.40
3141073,20210923,07091496,8.25
3146690,20210923,07092897,4.40
3188423,20210923,07094256,5.45
3169389,20210923,07095590,8.95
3202426,20210923,07100617,4.75
3142586,20210923,07102463,8.25
3153494,20210923,07104356,5.80
3166607,20210923,07105397,4.05
3126520,20210923,07110921,5.80
3155861,20210923,07112132,3.70
3138761,20210923,07113645,4.75
3145015,20210923,07115354,5.10
3166300,20210923,07121319,4.75
3148418,20210923,07122441,4.75
3164267,20210923,07123902,3.70
3155131,20210923,07125633,7.90
3205621,20210923,07131078,6.50
3146357,20210923,07132881,5.80
3178398,20210923,07134716,6.85
3173177,20210923,07140176,10.00
3203984,20210923,07141687,8.95
3133018,20210923,07142863,5.45
3184751,20210923,07144545,4.40
3132965,20210923,07150226,6.50
3164366,20210923,07151622,3.70
3202723,20210923,07153272,4.40
3127916,20210923,07154371,9.30
3156194,20210923,07160166,10.00
3193797,20210923,07161441,5.45
3195821,20210923,07163194,6.85
3140056,20210923,07164219,6.15
3161477,20210923,07165510,10.00
3181358,20210923,07170877,8.60
3187983,20210923,07172108,4.05
3196587,20210923,07174048,8.95
3138815,20210923,07175051,6.15
3163871,20210923,07180611,6.50
3163529,20210923,07182215,3.00
3173960,20210923,07183571,3.00
3181277,20210923,07185077,5.45
3200608,20210923,07191053,3.35
3199935,20210923,07192855,7.90
3152486,20210923,07194074,5.45
3127394,20210923,07195989,10.00
3131867,20210923,07201356,4.05
3176778,20210923,07202381,8.95
3129086,20210923,07203615,8.95
3201841,20210923,07204892,5.10
3143585,20210923,07210730,9.30
3147095,20210923,07211965,9.65
3177777,20210923,07213695,4.75
3155555,20210923,07215602,7.20
3136178,20210923,07221457,4.40
3180890,20210923,07222850,5.10
3188090,20210923,07224534,7.55
3139490,20210923,07230475,7.55
3127826,20210923,07231669,7.20
3150244,20210923,07232848,7.90
3204659,20210923,07234504,4.75
3125972,20210923,07235940,5.80
3151298,20210923,07241820,5.10
3201346,20210923,07243215,3.00
3174581,20210923,07244567,4.05
