3174077,20210924,07001624,4.40
3158831,20210924,07002800,3.00
3130877,20210924,07004237,7.20
3150820,20210924,07005811,6.50
3156310,20210924,07011704,9.65
3126845,20210924,07013318,5.10
3172664,20210924,07014433,8.95
3148959,20210924,07020152,7.90
3162674,20210924,07022055,5.45
3181204,20210924,07023335,4.05
3166003,20210924,07025123,5.10
3201021,20210924,07030154,4.05
3168074,20210924,07032099,8.25
3208493,20210924,07033760,5.45
3208402,20210924,07034970,6.85
3176453,20210924,07040273,9.65
3194570,20210924,07041917,7.90
3197973,20210924,07043027,8.25
3189774,20210924,07045007,4.40
3160973,20210924,07050247,4.05
3125800,20210924,07051695,10.00
3166698,20210924,07052941,3.70
3187172,20210924,07054049,6.50
3139328,20210924,07055373,7.55
3190222,20210924,07060708,4.40
3209591,20210924,07062144,4.40
3136952,20210924,07063787,6.15
3178361,20210924,07065694,3.00
3131380,20210924,07070759,4.75
3142225,20210924,07072264,9.65
3188441,20210924,07073730,3.35
3169622,20210924,07075504,8.60
3161828,20210924,07081319,6.15
3195425,20210924,07083311,4.05
3160919,20210924,07084769,6.15
3183400,20210924,07085775,3.70
3148706,20210924,07090818,10.00
3203001,20210924,07092130,10.00
3168984,20210924,07093422,9.30
3168407,20210924,07095266,3.00
3154015,20210924,07100311,3.70
3183338,20210924,07102098,7.90
3206396,20210924,07103627,6.15
3133676,20210924,07104877,9.65
3132677,20210924,07105932,8.60
3209285,20210924,07110973,5.10
3175328,20210924,07112687,3.00
3191410,20210924,07114454,3.00
3187497,20210924,07115559,6.15
3192734,20210924,07121124,5.10
3208484,20210924,07122900,7.20
3155366,20210924,07123986,4.40
3170657,20210924,07125575,3.35
3183419,20210924,07130613,8.25
3187884,20210924,07132129,3.35
3164564,20210924,07134105,9.65
3133414,20210924,07135764,6.85
3165789,20210924,07141033,9.65
3136169,20210924,07142576,6.50
3185813,20210924,07143812,7.90
3209230,20210924,07144833,6.15
3198909,20210924,07150750,5.10
3176877,20210924,07151815,6.50
3167200,20210924,07152988,7.20
3148373,20210924,07154783,4.75
3152855,20210924,07160204,5.80
3190042,20210924,07161961,6.85
3176822,20210924,07163579,4.40
3144278,20210924,07165425,6.85
3176372,20210924,07170688,9.65
3134152,20210924,07171771,4.75
3149354,20210924,07173570,5.10
3200275,20210924,07174986,4.75
3193175,20210924,07180421,7.90
3208745,20210924,07182120,3.35
3161378,20210924,07183778,10.00
3166689,20210924,07185460,6.50
3159317,20210924,07190623,10.00
3126287,20210924,07192567,8.95
3128267,20210924,07193828,9.65
3127349,20210924,07194912,3.00
3189620,20210924,07200216,9.65
3197982,20210924,07201753,9.65
3201300,20210924,07203035,7.55
3173285,20210924,07204530,3.70
3186038,20210924,07205973,7.90
3194903,20210924,07211582,6.50
3150406,20210924,07213055,5.10
3177768,20210924,07214764,8.60
3133865,20210924,07215984,5.80
3125422,20210924,07221311,7.55
3194976,20210924,07223234,6.50
3175823,20210924,07224608,4.75
3154295,20210924,07230269,4.40
3186155,20210924,07232194,3.35
3171368,20210924,07233579,4.05
3187901,20210924,07235367,7.55
3193391,20210924,07240710,7.90
3149110,20210924,07242651,8.95
3142928,20210924,07243863,3.35
3137690,20210924,07245390,4.40
3125332,20210924,07251040,3.00
3128645,20210924,07252902,9.65
3188388,20210924,07254516,7.20
3138167,20210924,07255524,10.00
3129347,20210924,07260932,5.80
3127330,20210924,07262838,8.60
3197063,20210924,07263893,6.50
3179487,20210924,07264942,8.60
3190501,20210924,07270384,10.00
3135494,20210924,07272122,4.40
3168100,20210924,07273938,5.10
3180304,20210924,07275277,3.35
3193779,20210924,07280558,3.70
3148698,20210924,07282429,7.90
3139256,20210924,07284287,6.85
3141631,20210924,07285677,4.40
3178820,20210924,07290786,7.55
3124270,20210924,07292780,5.10
3193913,20210924,07294162,9.30
3148382,20210924,07300101,4.05
3195137,20210924,07301269,8.95
3202606,20210924,07302337,4.05
3133513,20210924,07303567,10.00
3144926,20210924,07305147,6.15
3183554,20210924,07310301,6.15
3134189,20210924,07311723,8.25
3193364,20210924,07313165,5.45
3156095,20210924,07314951,6.50
3209258,20210924,07320429,6.15
3125170,20210924,07322046,4.75
3165248,20210924,07323865,3.70
3137573,20210924,07324941,5.45
3152602,20210924,07330832,3.70
3168920,20210924,07332070,6.15
3199205,20210924,07333928,9.65
3207386,20210924,07335438,9.65
3144601,20210924,07341025,5.10
3182618,20210924,07342551,8.95
3167372,20210924,07343792,10.00
3179522,20210924,07344942,8.95
3139139,20210924,07350004,5.80
